link,lat,lon
https://www.pisos.com/comprar/chalet-villaviciosa_de_odon_el_bosque28670-51726746961_100500/,40.390034782,-3.919484161
https://www.pisos.com/comprar/piso-centro_embajadores_lavapies28012-52509738541_100200/,40.4078027,-3.6989619
https://www.pisos.com/comprar/chalet_pareado-san_agustin_del_guadalix_centro_urbano-52549789073_997919/,40.680119779,-3.642587629
https://www.pisos.com/comprar/piso-chamberi_almagro28010-50068586628_101800/,40.4330825,-3.6923569
https://www.pisos.com/comprar/piso-moncloa_aravaca_aravaca28023-52517519374_109300/,40.4569898,-3.785347
https://www.pisos.com/comprar/piso-estacion_zona_norte28224-52534867724_101800/,40.4586652,-3.802293
https://www.pisos.com/comprar/piso-navalquejigo_los_arroyos-52591441116_516742/,40.602543215,-4.058565232
https://www.pisos.com/comprar/chalet-castillo_campodon-47566289495_100500/,40.3537335,-3.8844673
https://www.pisos.com/comprar/piso-mirasierra_arroyo_del_fresno28034-51683808416_107700/,40.495,-3.7011
https://www.pisos.com/comprar/duplex-justicia_chueca28004-53382165829_527800/,40.4206245,-3.7009543
https://www.pisos.com/comprar/piso-leganes_centro28912-52575582136_100500/,40.328184,-3.7603183
https://www.pisos.com/comprar/chalet-guadarrama_centro_urbano-41762734329_100500/,40.6562119,-4.0501638
https://www.pisos.com/comprar/piso-nueva_espana28036-45919469596_101800/,40.4637263,-3.6860816
https://www.pisos.com/comprar/piso-san_blas_rosas28022-53430254124_104700/,40.4232134,-3.6065342
https://www.pisos.com/comprar/piso-chamberi_almagro28010-52515647744_100500/,40.4365002,-3.6948212
https://www.pisos.com/comprar/atico-valdemoro_hospital28342-4949261602_109700/,40.195155,-3.6958154
https://www.pisos.com/comprar/casa_pareada-torrejon_de_la_calzada_centro_urbano-53400381718_100200/,40.201116101,-3.804661466
https://www.pisos.com/comprar/piso-el_alamo_centro_urbano-50869813042_101000/,40.231466,-3.9894751
https://www.pisos.com/comprar/piso-moncloa_aravaca_arguelles28008-47508616742_101800/,40.4215966,-3.7182512
https://www.pisos.com/comprar/piso-arcos28032-53397418270_100200/,40.4176057,-3.6155692
https://www.pisos.com/comprar/piso-la_alhondiga28904-51700414226_100500/,40.310461359,-3.736922726
https://www.pisos.com/comprar/chalet-las_rozas_de_madrid_centro28232-41736121084_102100/,40.489703,-3.867664
https://www.pisos.com/comprar/piso-ciudad_universitaria28035-39187802387_101800/,40.4717535,-3.7313869
https://www.pisos.com/comprar/piso-sol_barrio28013-47545243965_109300/,40.41769260000001,-3.7034133999999996
https://www.pisos.com/comprar/piso-ibiza28009-51696933712_108900/,40.4202555,-3.6755725
https://www.pisos.com/comprar/piso-trafalgar28010-51723281194_102100/,40.4332265,-3.7039633
https://www.pisos.com/comprar/piso-abrantes28025-51724234287_100200/,40.3848839,-3.721341
https://www.pisos.com/comprar/piso-centro_palacio28005-51737293368_993362/,40.4143119,-3.7127407
https://www.pisos.com/comprar/atico-puerta_del_angel-52546997551_100200/,40.4104463,-3.7380532
