index,titulo_y,ubicacion_y,precio_num,habitaciones_num,baños_num,metros_num,superficie_construida_num,superficie_util_num,link,url,lat,lon
1121,Piso en Barrio Salamanca,Castellana (Distrito Salamanca. Madrid Capital),3600.0,2.0,3.0,152.0,152.0,,https://www.pisos.com/alquilar/piso-salamanca_castellana28006-50076513909_100500/,https://www.pisos.com/alquilar/piso-salamanca_castellana28006-50076513909_100500/,40.4364248,-3.6883677
1123,Piso en calle de Zurbarán,Almagro (Distrito Chamberí. Madrid Capital),2450.0,2.0,1.0,73.0,73.0,58.0,https://www.pisos.com/alquilar/piso-chamberi_almagro28010-52518965239_100500/,https://www.pisos.com/alquilar/piso-chamberi_almagro28010-52518965239_100500/,40.4296333,-3.6925038
1128,Piso en calle de Caracas,Almagro (Distrito Chamberí. Madrid Capital),3400.0,2.0,2.0,112.0,112.0,103.0,https://www.pisos.com/alquilar/piso-chamberi_almagro28010-53382080064_100500/,https://www.pisos.com/alquilar/piso-chamberi_almagro28010-53382080064_100500/,40.4308904,-3.6956932
1129,"Piso en calle de Velayos, 6",Ciudad Universitaria (Distrito Moncloa-Aravaca. Madrid Capital),1900.0,3.0,2.0,142.0,142.0,129.0,https://www.pisos.com/alquilar/piso-ciudad_universitaria28035-50930735714_100500/,https://www.pisos.com/alquilar/piso-ciudad_universitaria28035-50930735714_100500/,40.4655,-3.72583
1130,Piso en calle del Condado de Treviño,Costillares (Distrito Ciudad Lineal. Madrid Capital),3000.0,4.0,3.0,169.0,169.0,160.0,https://www.pisos.com/alquilar/piso-costillares-51728302136_101000/,https://www.pisos.com/alquilar/piso-costillares-51728302136_101000/,40.4767779,-3.672562
1131,Apartamento en calle de Mateo Inurria,Nueva España (Distrito Chamartín. Madrid Capital),1180.0,1.0,1.0,55.0,55.0,,https://www.pisos.com/alquilar/apartamento-nueva_espana28036-53362692189_101800/,https://www.pisos.com/alquilar/apartamento-nueva_espana28036-53362692189_101800/,40.4670252,-3.6839746
1132,Piso en Travesía del Almendro,Palacio (Distrito Centro. Madrid Capital),1200.0,1.0,1.0,52.0,52.0,45.0,https://www.pisos.com/alquilar/piso-centro_palacio28005-50065392197_100500/,https://www.pisos.com/alquilar/piso-centro_palacio28005-50065392197_100500/,40.4130127,-3.7090459
1134,Piso en calle de los Tres Peces,Embajadores-Lavapiés (Distrito Centro. Madrid Capital),1100.0,1.0,1.0,40.0,40.0,38.0,https://www.pisos.com/alquilar/piso-centro_embajadores_lavapies28012-53412163078_100500/,https://www.pisos.com/alquilar/piso-centro_embajadores_lavapies28012-53412163078_100500/,40.4108681,-3.6991882
1135,Chalet en Eras de Arriba 1,Cobeña,2100.0,5.0,5.0,396.0,396.0,300.0,https://www.pisos.com/alquilar/chalet-cobena_centro_urbano-51667884015_100500/,https://www.pisos.com/alquilar/chalet-cobena_centro_urbano-51667884015_100500/,40.5708781,-3.5029084
1137,Estudio en calle de las Margaritas,Berruguete (Distrito Tetuán. Madrid Capital),900.0,1.0,42.0,,42.0,,https://www.pisos.com/alquilar/estudio-berruguete28039-53387979803_101800/,https://www.pisos.com/alquilar/estudio-berruguete28039-53387979803_101800/,40.4568072,-3.7066242
1138,Piso en calle del Puerto de Tarancón,Numancia (Distrito Puente de Vallecas. Madrid Capital),795.0,1.0,1.0,47.0,,,https://www.pisos.com/alquilar/piso-numancia28038-9224927421_107500/,https://www.pisos.com/alquilar/piso-numancia28038-9224927421_107500/,,
1141,Apartamento en calle Hermosilla,Goya (Distrito Barrio de Salamanca. Madrid Capital),1300.0,1.0,1.0,64.0,,,https://www.pisos.com/alquilar/apartamento-goya28001-52587405829_108900/,https://www.pisos.com/alquilar/apartamento-goya28001-52587405829_108900/,,
1143,Apartamento en Avenida de los Claveles,Zona Carretera del Plantío (Majadahonda),2350.0,4.0,3.0,194.0,194.0,,https://www.pisos.com/alquilar/apartamento-zona_carretera_del_plantio28221-52593803611_101800/,https://www.pisos.com/alquilar/apartamento-zona_carretera_del_plantio28221-52593803611_101800/,40.4735622,-3.8622247
1144,Piso en calle de Valdetorres de Jarama,Pinar del Rey (Distrito Hortaleza. Madrid Capital),1500.0,3.0,2.0,90.0,90.0,80.0,https://www.pisos.com/alquilar/piso-pinar_del_rey28033-49208363668_100500/,https://www.pisos.com/alquilar/piso-pinar_del_rey28033-49208363668_100500/,40.4718103,-3.6450172
1145,Casa en calle calle Cañada de La Carrera,Monte Alina-La Cabaña (Pozuelo de Alarcón),3950.0,4.0,6.0,435.0,435.0,,https://www.pisos.com/alquilar/casa-monte_alina_la_cabana-41702420301_101800/,https://www.pisos.com/alquilar/casa-monte_alina_la_cabana-41702420301_101800/,40.4158591,-3.8276238
1146,Piso en calle de Potosí,Hispanoamérica (Distrito Chamartín. Madrid Capital),2750.0,4.0,3.0,151.0,151.0,118.0,https://www.pisos.com/alquilar/piso-chamartin_hispanoamerica28016-52538295378_100500/,https://www.pisos.com/alquilar/piso-chamartin_hispanoamerica28016-52538295378_100500/,40.4571876,-3.6789457
1149,Loft en Avenida del Juncal,Vega de la Moraleja (San Sebastián de los Reyes),1250.0,1.0,1.0,80.0,,,https://www.pisos.com/alquilar/loft-vega_de_la_moraleja-52564800186_101800/,https://www.pisos.com/alquilar/loft-vega_de_la_moraleja-52564800186_101800/,,
1150,Piso en calle María de las Mercedes de Borbón,Valdebebas-Valdefuentes (Distrito Hortaleza. Madrid Capital),2500.0,3.0,2.0,160.0,160.0,110.0,https://www.pisos.com/alquilar/piso-valdebebas_valdefuentes28055-52504941457_100500/,https://www.pisos.com/alquilar/piso-valdebebas_valdefuentes28055-52504941457_100500/,40.4931844,-3.6213183
1151,"Piso en calle de Eugenia de Montijo, 1",Vista Alegre (Distrito Carabanchel. Madrid Capital),1800.0,3.0,2.0,80.0,80.0,80.0,https://www.pisos.com/alquilar/piso-carabanchel_vista_alegre28047-52598362347_108700/,https://www.pisos.com/alquilar/piso-carabanchel_vista_alegre28047-52598362347_108700/,40.379,-3.75254
1152,Piso en calle del Párroco Eusebio Cuenca,Delicias (Distrito Arganzuela. Madrid Capital),1800.0,3.0,2.0,126.0,126.0,,https://www.pisos.com/alquilar/piso-arganzuela_delicias-53358695979_100500/,https://www.pisos.com/alquilar/piso-arganzuela_delicias-53358695979_100500/,40.3967262,-3.6901395
1153,Apartamento en Golf-El Carralero,Golf-El Carralero (Majadahonda),2400.0,4.0,3.0,150.0,,,https://www.pisos.com/alquilar/apartamento-golf_el_carralero28222-49216560195_101800/,https://www.pisos.com/alquilar/apartamento-golf_el_carralero28222-49216560195_101800/,,
1154,Apartamento en Zona Norte,Zona Norte (Majadahonda),2000.0,3.0,3.0,150.0,150.0,,https://www.pisos.com/alquilar/apartamento-majadahonda_zona_norte28220-47594136287_101800/,https://www.pisos.com/alquilar/apartamento-majadahonda_zona_norte28220-47594136287_101800/,40.4786911,-3.8761608
1155,Casa adosada en calle Tres Cantos,El Cañaveral (Distrito Vicálvaro. Madrid Capital),1861.0,4.0,3.0,163.0,163.0,119.0,https://www.pisos.com/alquilar/casa_adosada-el_canaveral-53429590176_100500/,https://www.pisos.com/alquilar/casa_adosada-el_canaveral-53429590176_100500/,40.398974001,-3.544877875
1156,Casa pareada en La Moraleja,La Moraleja (La Moraleja),6900.0,6.0,5.0,380.0,380.0,307.0,https://www.pisos.com/alquilar/casa_pareada-la_moraleja_distrito28109-53349446716_100500/,https://www.pisos.com/alquilar/casa_pareada-la_moraleja_distrito28109-53349446716_100500/,40.525857482,-3.625871832
1157,Chalet en Bonanza,Bonanza (Boadilla del Monte),4300.0,5.0,6.0,600.0,600.0,,https://www.pisos.com/alquilar/chalet-bonanza_distrito-52535736797_108500/,https://www.pisos.com/alquilar/chalet-bonanza_distrito-52535736797_108500/,40.4463099,-3.898108
1160,Casa en calle de las Eras,Brunete,2000.0,5.0,2.0,230.0,230.0,220.0,https://www.pisos.com/alquilar/casa-brunete_centro_urbano-52526863046_514034/,https://www.pisos.com/alquilar/casa-brunete_centro_urbano-52526863046_514034/,40.400333,-3.9962791
1162,Piso en Núcleo Urbano,Núcleo Urbano (Villanueva de la Cañada),2025.0,3.0,2.0,85.0,85.0,85.0,https://www.pisos.com/alquilar/piso-villanueva_de_la_canada_nucleo_urbano-52527249869_997897/,https://www.pisos.com/alquilar/piso-villanueva_de_la_canada_nucleo_urbano-52527249869_997897/,40.44987272,-4.005100794
1163,Ático en Centro,Embajadores-Lavapiés (Distrito Centro. Madrid Capital),2500.0,1.0,2.0,116.0,116.0,,https://www.pisos.com/alquilar/atico-centro_embajadores_lavapies28012-53426389492_108900/,https://www.pisos.com/alquilar/atico-centro_embajadores_lavapies28012-53426389492_108900/,40.4135651,-3.7062339
1164,Casa en Avenida de Buenos Aires,Collado Mediano,1800.0,5.0,2.0,200.0,200.0,160.0,https://www.pisos.com/alquilar/casa-collado_mediano_centro_urbano-52538917197_525107/,https://www.pisos.com/alquilar/casa-collado_mediano_centro_urbano-52538917197_525107/,40.6933156,-4.0224872
1165,Apartamento en calle de Béjar,Guindalera (Distrito Barrio de Salamanca. Madrid Capital),1190.0,1.0,1.0,36.0,36.0,,https://www.pisos.com/alquilar/apartamento-guindalera28028-51761253596_101800/,https://www.pisos.com/alquilar/apartamento-guindalera28028-51761253596_101800/,40.4352757,-3.6744113
1166,Casa en calle del Halcón,La Raya del Palancar-Guadamonte (Villanueva de la Cañada),550.0,1.0,2.0,230.0,230.0,,https://www.pisos.com/alquilar/casa-la_raya_del_palancar_guadamonte28691-52599055153_101800/,https://www.pisos.com/alquilar/casa-la_raya_del_palancar_guadamonte28691-52599055153_101800/,40.42370385,-3.972574199
1167,Loft en Avenida del Cerro del Águila,Ciudalcampo-Fuente del Fresno (San Sebastián de los Reyes),1300.0,1.0,1.0,100.0,100.0,,https://www.pisos.com/alquilar/loft-ciudalcampo_fuente_del_fresno28703-52567161018_101800/,https://www.pisos.com/alquilar/loft-ciudalcampo_fuente_del_fresno28703-52567161018_101800/,40.5466002,-3.6165344
1168,Casa en Centro,Centro (Villaviciosa de Odón),4500.0,5.0,5.0,200.0,200.0,200.0,https://www.pisos.com/alquilar/casa-villaviciosa_de_odon_centro-51742218783_997897/,https://www.pisos.com/alquilar/casa-villaviciosa_de_odon_centro-51742218783_997897/,40.3566469,-3.9023904
1169,Piso en calle de Fernando Poo,Chopera (Distrito Arganzuela. Madrid Capital),1930.0,3.0,1.0,120.0,120.0,110.0,https://www.pisos.com/alquilar/piso-chopera28045-51671468066_100500/,https://www.pisos.com/alquilar/piso-chopera28045-51671468066_100500/,40.3961087,-3.699846
1170,Ático en Prado de Somosaguas,Prado de Somosaguas (Pozuelo de Alarcón),1850.0,2.0,2.0,150.0,150.0,,https://www.pisos.com/alquilar/atico-prado_de_somosaguas-49238187077_101800/,https://www.pisos.com/alquilar/atico-prado_de_somosaguas-49238187077_101800/,40.401366,-3.7868059
1171,Loft en calle de la Fragua,Valdeavero,650.0,1.0,1.0,58.0,,,https://www.pisos.com/alquilar/loft-valdeavero_centro_urbano-48342322298_512697/,https://www.pisos.com/alquilar/loft-valdeavero_centro_urbano-48342322298_512697/,,
1174,Apartamento en Centro,Centro (Alcobendas),1350.0,2.0,2.0,70.0,70.0,,https://www.pisos.com/alquilar/apartamento-alcobendas_centro28108-51693305129_101800/,https://www.pisos.com/alquilar/apartamento-alcobendas_centro28108-51693305129_101800/,40.538445,-3.6329763
1175,Dúplex en Dehesa Vieja-Puente Cultural,Dehesa Vieja-Puente Cultural (San Sebastián de los Reyes),1300.0,1.0,2.0,121.0,121.0,,https://www.pisos.com/alquilar/duplex-dehesa_vieja_puente_cultural28702-49168327074_101800/,https://www.pisos.com/alquilar/duplex-dehesa_vieja_puente_cultural28702-49168327074_101800/,40.570997281,-3.604156416
1176,Piso en calle de Costa Rica,Hispanoamérica (Distrito Chamartín. Madrid Capital),1700.0,2.0,1.0,55.0,55.0,44.0,https://www.pisos.com/alquilar/piso-chamartin_hispanoamerica28016-52538990208_100500/,https://www.pisos.com/alquilar/piso-chamartin_hispanoamerica28016-52538990208_100500/,40.4581655,-3.6713879
1177,Piso en Buenavista,Buenavista (Distrito Carabanchel. Madrid Capital),975.0,2.0,1.0,77.0,77.0,,https://www.pisos.com/alquilar/piso-carabanchel_buenavista28044-39243804808_100500/,https://www.pisos.com/alquilar/piso-carabanchel_buenavista28044-39243804808_100500/,40.3679228,-3.7598984
1178,"Piso en calle del Padre Claret, 28",Prosperidad (Distrito Chamartín. Madrid Capital),1850.0,2.0,2.0,92.0,92.0,69.0,https://www.pisos.com/alquilar/piso-chamartin_prosperidad28002-53403103454_100500/,https://www.pisos.com/alquilar/piso-chamartin_prosperidad28002-53403103454_100500/,40.4512,-3.66446
1179,Casa en Valdecabañas,Valdecabañas (Boadilla del Monte),5800.0,5.0,6.0,700.0,700.0,,https://www.pisos.com/alquilar/casa-boadilla_del_monte_valdecabanas-52577904839_108500/,https://www.pisos.com/alquilar/casa-boadilla_del_monte_valdecabanas-52577904839_108500/,40.437561533,-3.891849782
1181,Piso en Zona Carretera del Plantío,Zona Carretera del Plantío (Majadahonda),1300.0,2.0,2.0,80.0,80.0,80.0,https://www.pisos.com/alquilar/piso-zona_carretera_del_plantio28221-50098078428_997897/,https://www.pisos.com/alquilar/piso-zona_carretera_del_plantio28221-50098078428_997897/,40.473858379,-3.870849426
1182,Apartamento en Atocha,Atocha (Distrito Arganzuela. Madrid Capital),1250.0,1.0,2.0,62.0,62.0,54.0,https://www.pisos.com/alquilar/apartamento-atocha28007-52526011523_108500/,https://www.pisos.com/alquilar/apartamento-atocha28007-52526011523_108500/,40.394268294,-3.678581299
1184,Apartamento en calle de Juan Bravo,Lista (Distrito Salamanca. Madrid Capital),6000.0,4.0,5.0,241.0,241.0,,https://www.pisos.com/alquilar/apartamento-lista_barrio28006-50884565192_101800/,https://www.pisos.com/alquilar/apartamento-lista_barrio28006-50884565192_101800/,40.4327915,-3.6787876
1185,Piso en Pueblo Nuevo,Pueblo Nuevo (Distrito Ciudad Lineal. Madrid Capital),1200.0,2.0,1.0,60.0,,,https://www.pisos.com/alquilar/piso-ciudad_lineal_pueblo_nuevo28017-52554945879_100200/,https://www.pisos.com/alquilar/piso-ciudad_lineal_pueblo_nuevo28017-52554945879_100200/,,
1187,Piso en calle de Pío Baroja,Niño Jesús (Distrito Retiro. Madrid Capital),1700.0,2.0,1.0,73.0,73.0,66.0,https://www.pisos.com/alquilar/piso-nino_jesus28009-53377657657_100500/,https://www.pisos.com/alquilar/piso-nino_jesus28009-53377657657_100500/,40.415692548,-3.67474816
1189,Dúplex en calle de San Martín de Porres,Ciudad Universitaria (Distrito Moncloa-Aravaca. Madrid Capital),1146.0,1.0,1.0,50.0,50.0,50.0,https://www.pisos.com/alquilar/duplex-ciudad_universitaria28035-52513991659_518087/,https://www.pisos.com/alquilar/duplex-ciudad_universitaria28035-52513991659_518087/,40.469754,-3.7282401
1195,Piso en Fuencarral,Valverde (Distrito Fuencarral-El Pardo. Madrid Capital),1200.0,3.0,1.0,86.0,86.0,,https://www.pisos.com/alquilar/piso-fuencarral_el_pardo_valverde28034-51675566959_105700/,https://www.pisos.com/alquilar/piso-fuencarral_el_pardo_valverde28034-51675566959_105700/,40.4932999,-3.6854047
1196,Piso en Centro-Zona de la Estación,Centro-Zona de la Estación (Tres Cantos),1300.0,83.0,1.0,,83.0,,https://www.pisos.com/alquilar/piso-centro_zona_de_la_estacion-53335489799_100200/,https://www.pisos.com/alquilar/piso-centro_zona_de_la_estacion-53335489799_100200/,40.6006486,-3.7145802
1197,Apartamento en calle calle Camino de los Jardines,La Moraleja (La Moraleja),4200.0,4.0,4.0,200.0,200.0,,https://www.pisos.com/alquilar/apartamento-la_moraleja_distrito28109-50893144436_101800/,https://www.pisos.com/alquilar/apartamento-la_moraleja_distrito28109-50893144436_101800/,40.5259591,-3.6056928
1200,Piso en La Guindalera,Guindalera (Distrito Salamanca. Madrid Capital),1000.0,1.0,1.0,47.0,,,https://www.pisos.com/alquilar/piso-guindalera28028-53363299579_109300/,https://www.pisos.com/alquilar/piso-guindalera28028-53363299579_109300/,,
1201,Dúplex en El Soto de La Moraleja,El Soto de la Moraleja (La Moraleja),2000.0,1.0,2.0,76.0,76.0,56.0,https://www.pisos.com/alquilar/duplex-el_soto_de_la_moraleja28109-49244615823_100500/,https://www.pisos.com/alquilar/duplex-el_soto_de_la_moraleja28109-49244615823_100500/,40.5223564,-3.6352146
1203,Apartamento en calle de Ulises,Canillas (Distrito Hortaleza. Madrid Capital),3300.0,4.0,3.0,180.0,180.0,,https://www.pisos.com/alquilar/apartamento-hortaleza_canillas28043-45047233194_101800/,https://www.pisos.com/alquilar/apartamento-hortaleza_canillas28043-45047233194_101800/,40.4584654,-3.6463286
1204,Apartamento en calle de la Cruz,Sol (Distrito Centro. Madrid Capital),2400.0,2.0,1.0,124.0,124.0,,https://www.pisos.com/alquilar/apartamento-sol_barrio28012-53354862936_101800/,https://www.pisos.com/alquilar/apartamento-sol_barrio28012-53354862936_101800/,40.4152899,-3.7022491
1207,Piso en Zofío,Zofío (Distrito Usera. Madrid Capital),1180.0,3.0,1.0,71.0,71.0,,https://www.pisos.com/alquilar/piso-zofio28026-43419865028_100500/,https://www.pisos.com/alquilar/piso-zofio28026-43419865028_100500/,40.3797551,-3.7133227
1209,Apartamento en calle del Almirante,Justicia-Chueca (Distrito Centro. Madrid Capital),3000.0,1.0,1.0,70.0,70.0,63.0,https://www.pisos.com/alquilar/apartamento-justicia_chueca28004-44241888130_100500/,https://www.pisos.com/alquilar/apartamento-justicia_chueca28004-44241888130_100500/,40.4224172,-3.6937743
1210,Piso en calle de Cronos,Simancas (Distrito San Blas. Madrid Capital),1550.0,3.0,2.0,114.0,114.0,100.0,https://www.pisos.com/alquilar/piso-san_blas_simancas28037-41676119503_519303/,https://www.pisos.com/alquilar/piso-san_blas_simancas28037-41676119503_519303/,40.439333,-3.618948
1211,Piso en calle de Talamanca,"San Isidro, Estación (Distrito Centro. Alcalá de Henares)",1500.0,3.0,2.0,110.0,110.0,,https://www.pisos.com/alquilar/piso-san_isidro_estacion28807-52538776294_100500/,https://www.pisos.com/alquilar/piso-san_isidro_estacion28807-52538776294_100500/,40.4865789,-3.366969
1212,Ático en calle de las Trece Rosas,Dehesa-El Soto (Collado Villalba),1695.0,3.0,2.0,137.0,137.0,113.0,https://www.pisos.com/alquilar/atico-dehesa_el_soto-52568834534_100500/,https://www.pisos.com/alquilar/atico-dehesa_el_soto-52568834534_100500/,40.6486525,-3.9944323
1213,Apartamento en calle de la Drácena,Nueva España (Distrito Chamartín. Madrid Capital),2700.0,3.0,3.0,140.0,140.0,,https://www.pisos.com/alquilar/apartamento-nueva_espana28016-52521241858_101800/,https://www.pisos.com/alquilar/apartamento-nueva_espana28016-52521241858_101800/,40.4638434,-3.6687026
1214,Dúplex en calle de Enrique Granados,Estación-Zona Norte (Pozuelo de Alarcón),2500.0,4.0,2.0,190.0,190.0,,https://www.pisos.com/alquilar/duplex-estacion_zona_norte28224-52545400849_101800/,https://www.pisos.com/alquilar/duplex-estacion_zona_norte28224-52545400849_101800/,40.4567057,-3.8110858
1216,Estudio en Chamberí,Castellana (Distrito Barrio de Salamanca. Madrid Capital),1350.0,1.0,35.0,,35.0,,https://www.pisos.com/alquilar/estudio-salamanca_castellana28006-47591624710_108900/,https://www.pisos.com/alquilar/estudio-salamanca_castellana28006-47591624710_108900/,40.4286344,-3.6944038
1217,Casa en calle de Isabel de Portugal,El Olivar de Mirabal (Boadilla del Monte),2500.0,6.0,4.0,300.0,300.0,,https://www.pisos.com/alquilar/casa-el_olivar_de_mirabal28669-53416730444_101800/,https://www.pisos.com/alquilar/casa-el_olivar_de_mirabal28669-53416730444_101800/,40.4094875,-3.8825439
1219,Ático en calle de Juanelo,Embajadores-Lavapiés (Distrito Centro. Madrid Capital),700.0,1.0,11.0,,11.0,,https://www.pisos.com/alquilar/atico-centro_embajadores_lavapies28012-44221426364_101800/,https://www.pisos.com/alquilar/atico-centro_embajadores_lavapies28012-44221426364_101800/,40.4111407,-3.7070654
1221,Ático en calle C. Rio Lozoya,Laguna Park (Parla),1150.0,3.0,2.0,120.0,120.0,,https://www.pisos.com/alquilar/atico-laguna_park28981-53334750548_101800/,https://www.pisos.com/alquilar/atico-laguna_park28981-53334750548_101800/,40.2449466,-3.7747769
