timestamp,titulo,precio,ubicacion,habitaciones,baños,metros,link
2025-04-09T17:58:27.819960,Piso en calle del Chimbo,178.000 €,Abrantes (Distrito Carabanchel. Madrid Capital),3 habs.,1 baño,66 m²,https://www.pisos.com/comprar/piso-abrantes28025-53391128042_100200/
2025-04-09T17:58:27.894601,Piso en calle de la Encomienda de Palacios,269.000 €,Fontarrón (Distrito Moratalaz. Madrid Capital),3 habs.,1 baño,77 m²,https://www.pisos.com/venta/pisos-madrid/40/#
2025-04-09T17:58:28.009422,Piso en calle de las Moreras,99.999 €,Foso-Moreras-AGFA (Aranjuez),2 habs.,47 m²,,https://www.pisos.com/comprar/piso-foso_moreras_agfa-53399905087_100200/
2025-04-09T17:58:28.114612,Piso en Chamberí,1.359.000 €,Trafalgar (Distrito Chamberí. Madrid Capital),3 habs.,3 baños,141 m²,https://www.pisos.com/venta/pisos-madrid/40/#
2025-04-09T17:58:28.201342,"Loft en Avenida Camino de Lo Cortao, nº 13",189.750 €,Ciudalcampo-Fuente del Fresno (San Sebastián de los Reyes),2 habs.,1 baño,65 m²,https://www.pisos.com/venta/pisos-madrid/40/#
2025-04-09T17:58:28.294848,Piso en calle de la Encomienda de Palacios,259.000 €,Fontarrón (Distrito Moratalaz. Madrid Capital),3 habs.,1 baño,60 m²,https://www.pisos.com/venta/pisos-madrid/40/#
2025-04-09T17:58:28.379470,Piso en Salamanca,829.000 €,Recoletos (Distrito Barrio de Salamanca. Madrid Capital),2 habs.,2 baños,63 m²,https://www.pisos.com/venta/pisos-madrid/40/#
2025-04-09T17:58:28.457527,Casa en Valdelaguna,85.000 €,Valdelaguna,4 habs.,1 baño,390 m²,https://www.pisos.com/venta/pisos-madrid/40/#
2025-04-09T17:58:28.538343,Piso en San Martín de la Vega,169.500 €,San Martín de la Vega,3 habs.,2 baños,87 m²,https://www.pisos.com/comprar/piso-san_martin_de_la_vega_centro_urbano-52528520851_100200/
2025-04-09T17:58:28.614333,Casa pareada en Villanueva de La Cañada / Villanueva de La Cañada,849.000 €,Núcleo Urbano (Villanueva de la Cañada),5 habs.,4 baños,351 m²,https://www.pisos.com/venta/pisos-madrid/40/#
2025-04-09T17:58:28.689264,Piso en calle de la Fuente Carrantona,450.000 €,Marroquina (Distrito Moratalaz. Madrid Capital),3 habs.,128 m²,2ª planta,https://www.pisos.com/venta/pisos-madrid/40/#
2025-04-09T17:58:28.766158,Piso en calle de la Hacienda de Pavones,235.000 €,Vinateros (Distrito Moratalaz. Madrid Capital),3 habs.,1 baño,75 m²,https://www.pisos.com/venta/pisos-madrid/40/#
2025-04-09T17:58:28.841335,Casa unifamiliar en Los Peñascales,899.000 €,Los Peñascales (Torrelodones),5 habs.,4 baños,447 m²,https://www.pisos.com/comprar/casa_unifamiliar-los_penascales-40069115215_100200/
2025-04-09T17:58:28.902327,Piso en calle Valle del Cabriel,A consultar,Zona Suroeste (Torrejón de Ardoz),,,,https://www.pisos.com/venta/pisos-madrid/40/#
2025-04-09T17:58:28.977073,Piso en Entrevías,198.000 €,Entrevías (Distrito Puente de Vallecas. Madrid Capital),2 habs.,2 baños,70 m²,https://www.pisos.com/comprar/piso-puente_de_vallecas_entrevias28053-52578181869_100200/
2025-04-09T17:58:29.083574,Piso en El Carrascal,339.900 €,El Carrascal (Leganés),2 baños,114 m²,,https://www.pisos.com/comprar/piso-el_carrascal_distrito28916-51738690023_100200/
2025-04-09T17:58:29.156327,Piso en Avanzada-La Cueva,189.000 €,Avanzada-La Cueva (Fuenlabrada),3 habs.,1 baño,68 m²,https://www.pisos.com/comprar/piso-avanzada_la_cueva28944-51762128601_100200/
2025-04-09T17:58:29.232146,Piso en Pueblo Nuevo,175.000 €,Pueblo Nuevo (Distrito Ciudad Lineal. Madrid Capital),1 hab.,1 baño,45 m²,https://www.pisos.com/comprar/piso-ciudad_lineal_pueblo_nuevo28017-27563527218_100200/
2025-04-09T17:58:29.303263,Casa en calle Valle del Cabriel,467.500 €,Zona Suroeste (Torrejón de Ardoz),3 habs.,3 baños,168 m²,https://www.pisos.com/venta/pisos-madrid/40/#
2025-04-09T17:58:29.376134,Piso en Fuente del Berro,335.000 €,Fuente del Berro (Distrito Barrio de Salamanca. Madrid Capital),1 hab.,1 baño,52 m²,https://www.pisos.com/comprar/piso-fuente_del_berro28028-47514135515_100200/
2025-04-09T17:58:29.452311,Piso en San Nicasio-Campo de Tiro-Solagua,450.000 €,San Nicasio-Campo de Tiro-Solagua (Leganés),4 habs.,2 baños,182 m²,https://www.pisos.com/comprar/piso-san_nicasio_campo_de_tiro_solagua28913-52525429681_100200/
2025-04-09T17:58:29.529403,Piso en Zona Sureste,149.500 €,Zona Sureste (Torrejón de Ardoz),1 hab.,1 baño,39 m²,https://www.pisos.com/comprar/piso-zona_sureste-52587337978_100200/
2025-04-09T17:58:29.605373,Piso en Avenida de Los Ángeles,195.000 €,Juan de la Cierva (Getafe),3 habs.,1 baño,75 m²,https://www.pisos.com/venta/pisos-madrid/40/#
2025-04-09T17:58:29.681872,Chalet adosado en calle Joseph Fermín Arraz,390.000 €,Villamanta,4 habs.,3 baños,234 m²,https://www.pisos.com/venta/pisos-madrid/40/#
2025-04-09T17:58:29.752229,Piso en Cerro-El Molino,205.000 €,Cerro-El Molino (Fuenlabrada),2 habs.,2 baños,81 m²,https://www.pisos.com/comprar/piso-cerro_el_molino28943-51752889785_100200/
2025-04-09T17:58:29.822314,Piso en Los Rosales,230.000 €,Los Rosales (Distrito Villaverde. Madrid Capital),4 habs.,2 baños,90 m²,https://www.pisos.com/comprar/piso-villaverde_los_rosales28021-52546589789_100200/
2025-04-09T17:58:29.901271,Casa pareada en Canillas,2.089.000 €,Canillas (Distrito Hortaleza. Madrid Capital),7 habs.,5 baños,454 m²,https://www.pisos.com/comprar/casa_pareada-hortaleza_canillas28043-53428684630_100200/
2025-04-09T17:58:30.012392,Piso en Chorrillo,168.500 €,Chorrillo (Distrito Chorrillo-Garena. Alcalá de Henares),3 habs.,1 baño,68 m²,https://www.pisos.com/comprar/piso-chorrillo28806-52576826370_100200/
2025-04-09T17:58:30.091791,"Piso en Pryconsa, Juan de Austria",79.000 €,"Pryconsa, Juan de Austria (Distrito El Val. Alcalá de Henares)",3 habs.,1 baño,60 m²,https://www.pisos.com/comprar/piso-pryconsa_juan_de_austria28805-53346498231_100200/
2025-04-09T17:58:30.170606,Piso en Paseo de San Antonio,180.000 €,Centro-Arroyo-La Fuente (Fuenlabrada),3 habs.,1 baño,82 m²,https://www.pisos.com/venta/pisos-madrid/40/#
2025-04-09T17:58:30.256959,Piso en Sol,1.170.000 €,Sol (Distrito Centro. Madrid Capital),5 habs.,2 baños,154 m²,https://www.pisos.com/venta/pisos-madrid/40/#
2025-04-09T17:58:37.600564,Chalet en Torrelodones Casco Urbano,1.100.000 €,Zona Hospital HM Torrelodones (Torrelodones),5 habs.,5 baños,310 m²,https://www.pisos.com/venta/pisos-madrid/41/#
2025-04-09T17:58:37.671467,Piso en calle del Arte Expresionista,229.000 €,Ensanche de Vallecas-Valdecarros (Distrito Villa de Vallecas. Madrid Capital),1 hab.,1 baño,42 m²,https://www.pisos.com/venta/pisos-madrid/41/#
2025-04-09T17:58:37.821222,"Piso en calle Buenavista Sector I-6, S/N",316.100 €,Navalcarnero,4 habs.,2 baños,235 m²,https://www.pisos.com/venta/pisos-madrid/41/#
2025-04-09T17:58:37.901412,Piso en Pueblo Nuevo,259.000 €,Pueblo Nuevo (Distrito Ciudad Lineal. Madrid Capital),3 habs.,1 baño,81 m²,https://www.pisos.com/comprar/piso-ciudad_lineal_pueblo_nuevo28017-48337185474_100200/
2025-04-09T17:58:37.977691,Piso en Comillas,320.000 €,Comillas (Distrito Carabanchel. Madrid Capital),2 habs.,70 m²,4ª planta,https://www.pisos.com/comprar/piso-carabanchel_comillas28019-53421520770_100200/
2025-04-09T17:58:38.054215,Piso en Parque de La Coruña-Las Suertes,229.000 €,Parque de La Coruña-Las Suertes (Collado Villalba),3 habs.,2 baños,91 m²,https://www.pisos.com/comprar/piso-parque_de_la_coruna_las_suertes-53402833363_100200/
2025-04-09T17:58:38.126274,Piso en Puerta del Ángel,248.000 €,Palacio (Distrito Centro. Madrid Capital),2 habs.,1 baño,56 m²,https://www.pisos.com/venta/pisos-madrid/41/#
2025-04-09T17:58:38.202230,Chalet en Navacerrada,948.000 €,Navacerrada,4 habs.,3 baños,250 m²,https://www.pisos.com/venta/pisos-madrid/41/#
2025-04-09T17:58:38.274467,Piso en calle del Chimbo,221.000 €,Abrantes (Distrito Carabanchel. Madrid Capital),3 habs.,1 baño,75 m²,https://www.pisos.com/comprar/piso-abrantes28025-52520960139_100200/
2025-04-09T17:58:38.344333,Piso en Reyes,170.000 €,Reyes (Parla),3 habs.,1 baño,85 m²,https://www.pisos.com/comprar/piso-reyes28982-52582674584_100200/
2025-04-09T17:58:38.415207,Piso en calle de Carlos Hernández,260.001 €,Ventas (Distrito Ciudad Lineal. Madrid Capital),3 habs.,1 baño,74 m²,https://www.pisos.com/comprar/piso-ventas28017-50847238148_100200/
2025-04-09T17:58:38.485167,"Piso en calle de Manuel Mateo López, 6",191.000 €,Casco Antiguo (San Sebastián de los Reyes),1 hab.,1 baño,56 m²,https://www.pisos.com/venta/pisos-madrid/41/#
2025-04-09T17:58:38.554516,Casa unifamiliar en Chinchón,169.999 €,Chinchón,3 habs.,1 baño,122 m²,https://www.pisos.com/comprar/casa_unifamiliar-chinchon_centro_urbano-49240696620_100200/
2025-04-09T17:58:38.625327,Piso en Las Américas,259.000 €,Las Américas (Parla),3 habs.,2 baños,129 m²,https://www.pisos.com/comprar/piso-las_americas28982-52516499024_100200/
2025-04-09T17:58:38.760332,Piso en calle de la Hacienda de Pavones,475.000 €,Vinateros (Distrito Moratalaz. Madrid Capital),3 habs.,2 baños,95 m²,https://www.pisos.com/venta/pisos-madrid/41/#
2025-04-09T17:58:38.843091,Ático en Cuatro Vientos,349.900 €,Cuatro Vientos (Distrito Latina. Madrid Capital),1 hab.,1 baño,75 m²,https://www.pisos.com/comprar/atico-cuatro_vientos28054-53421834814_100200/
2025-04-09T17:58:38.917499,Piso en Pueblo Nuevo,411.000 €,Pueblo Nuevo (Distrito Ciudad Lineal. Madrid Capital),3 habs.,2 baños,130 m²,https://www.pisos.com/venta/pisos-madrid/41/#
2025-04-09T17:58:38.993243,Piso en Orcasitas,350.000 €,Abrantes (Distrito Carabanchel. Madrid Capital),3 habs.,2 baños,138 m²,https://www.pisos.com/venta/pisos-madrid/41/#
2025-04-09T17:58:39.069374,"Piso en calle del Oro, s/n",589.000 €,Somosaguas-Húmera-Los Ángeles (Pozuelo de Alarcón),3 habs.,2 baños,113 m²,https://www.pisos.com/venta/pisos-madrid/41/#
2025-04-09T17:58:39.155301,"Piso en calle calle Blas de Lezo, S/N",399.000 €,Santa Teresa (Colmenar Viejo),4 habs.,148 m²,1ª planta,https://www.pisos.com/venta/pisos-madrid/41/#
2025-04-09T17:58:39.245256,Ático en Rosas,695.000 €,Rosas (Distrito San Blas. Madrid Capital),2 habs.,2 baños,105 m²,https://www.pisos.com/venta/pisos-madrid/41/#
2025-04-09T17:58:39.316126,Piso en San Diego,103.000 €,San Diego (Distrito Puente de Vallecas. Madrid Capital),44 m²,,,https://www.pisos.com/comprar/piso-san_diego28018-50929592897_100200/
2025-04-09T17:58:39.394328,Piso en Quintana,230.000 €,Quintana (Distrito Ciudad Lineal. Madrid Capital),2 habs.,1 baño,60 m²,https://www.pisos.com/comprar/piso-ciudad_lineal_quintana-52553337706_100200/
2025-04-09T17:58:39.462426,"Piso en Camino de los Afligidos, 54",266.600 €,El Val (Distrito El Val. Alcalá de Henares),3 habs.,2 baños,,https://www.pisos.com/venta/pisos-madrid/41/#
2025-04-09T17:58:39.545618,Piso en Bellas Vistas,229.000 €,Bellas Vistas (Distrito Tetuán. Madrid Capital),3 habs.,1 baño,51 m²,https://www.pisos.com/comprar/piso-bellas_vistas28039-52547706946_100200/
2025-04-09T17:58:39.619174,Ático en calle de Quijada de Pandiellos,219.000 €,San Diego (Distrito Puente de Vallecas. Madrid Capital),1 hab.,2 baños,77 m²,https://www.pisos.com/venta/pisos-madrid/41/#
2025-04-09T17:58:39.719466,Apartamento en Pintores-Ferial,112.000 €,Pintores-Ferial (Parla),1 hab.,1 baño,50 m²,https://www.pisos.com/venta/pisos-madrid/41/#
2025-04-09T17:58:39.810206,Piso en Vista Alegre,295.000 €,Cármenes (Distrito Latina. Madrid Capital),4 habs.,1 baño,92 m²,https://www.pisos.com/venta/pisos-madrid/41/#
2025-04-09T17:58:39.884164,Piso en Alameda de Osuna,363.000 €,Alameda de Osuna (Distrito Barajas. Madrid Capital),2 habs.,1 baño,80 m²,https://www.pisos.com/comprar/piso-alameda_de_osuna_barrio-50856352416_100200/
2025-04-09T17:58:39.956207,Piso en Avenida de Portugal,199.900 €,Centro (Móstoles),3 habs.,1 baño,91 m²,https://www.pisos.com/comprar/piso-mostoles_centro28931-49258518237_100200/
2025-04-09T17:58:40.028166,Piso en Palomeras Sureste,275.000 €,Palomeras Sureste (Distrito Puente de Vallecas. Madrid Capital),3 habs.,93 m²,,https://www.pisos.com/comprar/piso-palomeras_bajas28018-50842535501_100200/
2025-04-09T17:58:46.405408,Piso en Zona Suroeste,419.900 €,Zona Suroeste (Torrejón de Ardoz),3 habs.,3 baños,163 m²,https://www.pisos.com/comprar/piso-zona_suroeste-32545375483_100200/
2025-04-09T17:58:46.484164,Piso en Orcasur,215.000 €,Orcasur (Distrito Usera. Madrid Capital),1 baño,91 m²,2ª planta,https://www.pisos.com/comprar/piso-orcasur28041-53336118501_100200/
2025-04-09T17:58:46.568620,Piso en Pueblo Nuevo,270.000 €,Pueblo Nuevo (Distrito Ciudad Lineal. Madrid Capital),4 habs.,1 baño,97 m²,https://www.pisos.com/comprar/piso-ciudad_lineal_pueblo_nuevo28017-52581013200_100200/
2025-04-09T17:58:46.643622,Piso en Peñagrande,389.000 €,Peñagrande (Distrito Fuencarral-El Pardo. Madrid Capital),3 habs.,2 baños,95 m²,https://www.pisos.com/comprar/piso-penagrande28035-49170443855_100200/
2025-04-09T17:58:46.741450,Piso en Centro,180.000 €,Centro (Alcobendas),3 habs.,1 baño,62 m²,https://www.pisos.com/comprar/piso-alcobendas_centro28100-52517608221_100200/
2025-04-09T17:58:46.840289,Piso en Centro,286.000 €,Centro (Parla),3 habs.,2 baños,100 m²,https://www.pisos.com/venta/pisos-madrid/42/#
2025-04-09T17:58:46.922242,Piso en Simancas,270.000 €,Simancas (Distrito San Blas. Madrid Capital),3 habs.,2 baños,118 m²,https://www.pisos.com/comprar/piso-san_blas_simancas28037-31677933180_100200/
2025-04-09T17:58:46.995201,Piso en Ciudad de los Ángeles,369.000 €,San Andrés (Distrito Villaverde. Madrid Capital),3 habs.,2 baños,101 m²,https://www.pisos.com/venta/pisos-madrid/42/#
2025-04-09T17:58:47.087147,"Piso en calle de José Ortega y Gasset, 66",845.000 €,Lista (Distrito Barrio de Salamanca. Madrid Capital),2 habs.,2 baños,68 m²,https://www.pisos.com/venta/pisos-madrid/42/#
2025-04-09T17:58:47.185181,Piso en Gaztambide,790.000 €,Gaztambide (Distrito Chamberí. Madrid Capital),3 habs.,3 baños,124 m²,https://www.pisos.com/venta/pisos-madrid/42/#
2025-04-09T17:58:47.267443,Piso en El Val,195.000 €,El Val (Distrito El Val. Alcalá de Henares),3 habs.,1 baño,94 m²,https://www.pisos.com/comprar/piso-el_val_barrio28804-52509510460_100200/
2025-04-09T17:58:47.349212,Chalet en San Martín de Valdeiglesias,399.000 €,San Martín de Valdeiglesias,4 habs.,3 baños,217 m²,https://www.pisos.com/venta/pisos-madrid/42/#
2025-04-09T17:58:47.426169,Piso en La Fortuna,249.900 €,La Fortuna (Leganés),4 habs.,109 m²,1ª planta,https://www.pisos.com/comprar/piso-leganes_la_fortuna28917-52537018594_100200/
2025-04-09T17:58:47.503327,"Piso en calle Vereda de La Cebolla Con calle Ferenc Puskas, S/N",442.900 €,El Cañaveral (Distrito Vicálvaro. Madrid Capital),2 habs.,2 baños,117 m²,https://www.pisos.com/venta/pisos-madrid/42/#
2025-04-09T17:58:47.585501,"Piso en calle del Río Torote, 27",113.500 €,Zona Sureste (Torrejón de Ardoz),3 habs.,1 baño,65 m²,https://www.pisos.com/venta/pisos-madrid/42/#
2025-04-09T17:58:47.657245,Piso en Plaza de la Beata María Ana de Jesús,690.000 €,Chopera (Distrito Arganzuela. Madrid Capital),5 habs.,1 baño,127 m²,https://www.pisos.com/venta/pisos-madrid/42/#
2025-04-09T17:58:47.760261,Chalet en calle de la Rosa,1.499.000 €,Griñón,6 habs.,5 baños,1.322 m²,https://www.pisos.com/venta/pisos-madrid/42/#
2025-04-09T17:58:47.866287,Casa adosada en Orcasitas,185.000 €,Orcasitas (Distrito Usera. Madrid Capital),3 habs.,81 m²,,https://www.pisos.com/comprar/casa_adosada-orcasitas-50861156289_100200/
2025-04-09T17:58:47.941276,"Chalet en calle San Valentín, 1",1.050.000 €,Colonia (Torrelodones),4 habs.,4 baños,350 m²,https://www.pisos.com/venta/pisos-madrid/42/#
2025-04-09T17:58:48.018525,Piso en Centro,126.000 €,Centro (Móstoles),1 hab.,1 baño,50 m²,https://www.pisos.com/venta/pisos-madrid/42/#
2025-04-09T17:58:48.095116,Chalet adosado en Laguna Park,369.000 €,Laguna Park (Parla),3 habs.,3 baños,165 m²,https://www.pisos.com/venta/pisos-madrid/42/#
2025-04-09T17:58:48.171162,Piso en calle Gral. Varela,385.000 €,Cuatro Caminos (Distrito Tetuán. Madrid Capital),3 habs.,1 baño,78 m²,https://www.pisos.com/comprar/piso-tetuan_cuatro_caminos28020-52509674723_100200/
2025-04-09T17:58:48.236147,Piso en Guindalera,199.000 €,Guindalera (Distrito Barrio de Salamanca. Madrid Capital),1 baño,74 m²,,https://www.pisos.com/comprar/piso-guindalera28028-50048387423_100200/
2025-04-09T17:58:48.307158,Chalet en Rivas Pueblo,627.000 €,Casco (Rivas-Vaciamadrid),4 habs.,3 baños,270 m²,https://www.pisos.com/venta/pisos-madrid/42/#
2025-04-09T17:58:48.386165,Piso en Simancas,125.000 €,Simancas (Distrito San Blas. Madrid Capital),1 hab.,1 baño,39 m²,https://www.pisos.com/comprar/piso-san_blas_simancas28037-50883362291_100200/
2025-04-09T17:58:48.461282,Piso en Canillas,589.930 €,Canillas (Distrito Hortaleza. Madrid Capital),3 habs.,2 baños,105 m²,https://www.pisos.com/comprar/piso-hortaleza_canillas28043-52592223126_100200/
2025-04-09T17:58:48.643947,"Piso en calle Vereda de La Cebolla Con calle Ferenc Puskas, S/N",436.900 €,El Cañaveral (Distrito Vicálvaro. Madrid Capital),2 habs.,2 baños,118 m²,https://www.pisos.com/venta/pisos-madrid/42/#
2025-04-09T17:58:48.738422,Ático en Las Tablas,1.100.000 €,Las Tablas (Distrito Fuencarral-El Pardo. Madrid Capital),4 habs.,2 baños,244 m²,https://www.pisos.com/venta/pisos-madrid/42/#
2025-04-09T17:58:48.809609,Piso en calle de Bailén,570.000 €,Palacio (Distrito Centro. Madrid Capital),2 habs.,2 baños,80 m²,https://www.pisos.com/venta/pisos-madrid/42/#
2025-04-09T17:58:48.923144,Piso en Centro,350.000 €,Centro (Las Rozas de Madrid),1 hab.,2 baños,69 m²,https://www.pisos.com/comprar/piso-las_rozas_de_madrid_centro28231-50086768469_100200/
2025-04-09T17:58:48.983159,Finca rústica en calle Pol 2,25.000 €,El Vellón,1.776 m²,,,https://www.pisos.com/venta/pisos-madrid/42/#
2025-04-09T17:58:56.210317,Piso en Prosperidad,799.900 €,Prosperidad (Distrito Chamartín. Madrid Capital),5 habs.,2 baños,164 m²,https://www.pisos.com/comprar/piso-chamartin_prosperidad28002-53336795341_100200/
2025-04-09T17:58:56.279578,Chalet en Jardin del Soto,770.000 €,Soto del Real,6 habs.,5 baños,1.366 m²,https://www.pisos.com/venta/pisos-madrid/43/#
2025-04-09T17:58:56.354478,Piso en Jeronimos,2.200.000 €,Jerónimos (Distrito Retiro. Madrid Capital),2 habs.,2 baños,122 m²,https://www.pisos.com/venta/pisos-madrid/43/#
2025-04-09T17:58:56.433230,Piso en Quintana,265.000 €,Quintana (Distrito Ciudad Lineal. Madrid Capital),2 habs.,1 baño,59 m²,https://www.pisos.com/comprar/piso-ciudad_lineal_quintana-29254164688_100200/
2025-04-09T17:58:56.557159,Chalet en calle del Torreón,550.000 €,Zona Calle La Canaleja (Galapagar),5 habs.,3 baños,277 m²,https://www.pisos.com/venta/pisos-madrid/43/#
2025-04-09T17:58:56.639154,Loft en Simancas,335.000 €,Simancas (Distrito San Blas. Madrid Capital),1 hab.,2 baños,75 m²,https://www.pisos.com/comprar/loft-san_blas_simancas28037-49226257113_100200/
2025-04-09T17:58:56.719508,Piso en Casco Antiguo,235.000 €,Casco Antiguo (San Sebastián de los Reyes),2 baños,67 m²,4ª planta,https://www.pisos.com/comprar/piso-san_sebastian_de_los_reyes_casco_antiguo28701-51667788153_100200/
2025-04-09T17:58:56.786715,Estudio en calle de Relatores,210.000 €,Embajadores-Lavapiés (Distrito Centro. Madrid Capital),1 baño,27 m²,,https://www.pisos.com/venta/pisos-madrid/43/#
2025-04-09T17:58:56.858346,Piso en Berruguete,460.000 €,Berruguete (Distrito Tetuán. Madrid Capital),4 habs.,2 baños,104 m²,https://www.pisos.com/comprar/piso-berruguete28039-52597363662_100200/
2025-04-09T17:58:56.933170,Casa adosada en San Martín de la Vega,350.000 €,San Martín de la Vega,4 habs.,2 baños,190 m²,https://www.pisos.com/comprar/casa_adosada-san_martin_de_la_vega_centro_urbano-52569156671_100200/
2025-04-09T17:58:57.006292,Piso en calle de Adolfo Marsillach,225.000 €,Ensanche de Vallecas-Valdecarros (Distrito Villa de Vallecas. Madrid Capital),1 hab.,1 baño,50 m²,https://www.pisos.com/venta/pisos-madrid/43/#
2025-04-09T17:58:57.085128,Piso en San Fermín,150.000 €,San Fermín (Distrito Usera. Madrid Capital),3 habs.,1 baño,90 m²,https://www.pisos.com/venta/pisos-madrid/43/#
2025-04-09T17:58:57.161159,Piso en calle del Doctor Juan José López Ibor,1.100.000 €,Valdezarza (Distrito Moncloa-Aravaca. Madrid Capital),4 habs.,2 baños,140 m²,https://www.pisos.com/venta/pisos-madrid/43/#
2025-04-09T17:58:57.241302,Ático en calle de Las Navas,217.900 €,Centro-Arroyo-La Fuente (Fuenlabrada),1 hab.,1 baño,62 m²,https://www.pisos.com/venta/pisos-madrid/43/#
2025-04-09T17:58:57.323443,Piso en Concepción,130.000 €,Concepción (Distrito Ciudad Lineal. Madrid Capital),1 hab.,1 baño,48 m²,https://www.pisos.com/comprar/piso-concepcion-52552998519_100200/
2025-04-09T17:58:57.408229,Piso en Buenavista,135.000 €,Buenavista (Distrito Carabanchel. Madrid Capital),1 hab.,1 baño,64 m²,https://www.pisos.com/comprar/piso-carabanchel_buenavista28044-51686497743_100200/
2025-04-09T17:58:57.527245,"Chalet en calle La Valeta, S/N",755.000 €,El Bosque (Villaviciosa de Odón),4 habs.,194 m²,,https://www.pisos.com/venta/pisos-madrid/43/#
2025-04-09T17:58:57.595275,Piso en Avanzada-La Cueva,124.000 €,Avanzada-La Cueva (Fuenlabrada),1 baño,81 m²,,https://www.pisos.com/comprar/piso-avanzada_la_cueva28944-51756415853_100200/
2025-04-09T17:58:57.673795,"Piso en calle de la Higuera, s/n",494.304 €,El Cantizal (Las Rozas de Madrid),2 habs.,2 baños,104 m²,https://www.pisos.com/venta/pisos-madrid/43/#
2025-04-09T17:58:57.753219,Piso en Rejas,172.000 €,Rejas (Distrito San Blas. Madrid Capital),1 hab.,1 baño,49 m²,https://www.pisos.com/comprar/piso-rejas28022-49247469474_100200/
2025-04-09T17:58:57.825176,Piso en Guindalera,450.000 €,Guindalera (Distrito Barrio de Salamanca. Madrid Capital),3 habs.,1 baño,81 m²,https://www.pisos.com/comprar/piso-guindalera28028-48355183016_100200/
2025-04-09T17:58:57.896403,Loft en Simancas,249.999 €,Simancas (Distrito San Blas. Madrid Capital),2 baños,120 m²,,https://www.pisos.com/comprar/loft-san_blas_simancas28037-50857695982_100200/
2025-04-09T17:58:57.971780,Piso en calle Junto calle Escaño,209.000 €,Centro (Getafe),2 habs.,1 baño,83 m²,https://www.pisos.com/venta/pisos-madrid/43/#
2025-04-09T17:58:58.048793,Casa adosada en Cadalso de los Vidrios,150.000 €,Cadalso de los Vidrios,3 habs.,3 baños,180 m²,https://www.pisos.com/venta/pisos-madrid/43/#
2025-04-09T17:58:58.124188,Piso en Venecia - Nueva Alcalá,230.000 €,Venecia (Distrito Centro. Alcalá de Henares),3 habs.,1 baño,83 m²,https://www.pisos.com/venta/pisos-madrid/43/#
2025-04-09T17:58:58.205159,Piso en Pau de Carabanchel,580.000 €,Pau de Carabanchel (Distrito Carabanchel. Madrid Capital),4 habs.,2 baños,181 m²,https://www.pisos.com/comprar/piso-pau_de_carabanchel28054-53427073102_100200/
2025-04-09T17:58:58.283363,Apartamento en Parla Este,350.000 €,Parla Este (Parla),3 habs.,2 baños,100 m²,https://www.pisos.com/venta/pisos-madrid/43/#
2025-04-09T17:58:58.353198,Piso en La Fortuna,149.000 €,La Fortuna (Leganés),1 baño,68 m²,,https://www.pisos.com/comprar/piso-leganes_la_fortuna28917-53430818822_100200/
2025-04-09T17:58:58.473175,Piso en Berruguete,135.000 €,Berruguete (Distrito Tetuán. Madrid Capital),1 hab.,1 baño,35 m²,https://www.pisos.com/comprar/piso-berruguete28020-51716978690_100200/
2025-04-09T17:58:58.548133,Loft en Simancas,380.000 €,Simancas (Distrito San Blas. Madrid Capital),1 hab.,2 baños,240 m²,https://www.pisos.com/comprar/loft-san_blas_simancas28037-52550737483_100200/
2025-04-09T17:58:58.626119,Piso en Carretera Madrid A Rivas Jarama,329.500 €,Los Berrocales-Los Ahijones (Distrito Vicálvaro. Madrid Capital),2 habs.,2 baños,77 m²,https://www.pisos.com/venta/pisos-madrid/43/#
2025-04-09T17:59:05.987182,Piso en Nuevo Aranjuez-Ciudad de las Artes-El Mirador,145.000 €,Nuevo Aranjuez-Ciudad de las Artes-El Mirador (Aranjuez),1 baño,121 m²,3ª planta,https://www.pisos.com/comprar/piso-nuevo_aranjuez_ciudad_de_las_artes_el_mirador-52594373864_100200/
2025-04-09T17:59:06.066136,Piso en Berruguete,520.000 €,Berruguete (Distrito Tetuán. Madrid Capital),3 habs.,2 baños,103 m²,https://www.pisos.com/comprar/piso-berruguete28039-52542328401_100200/
2025-04-09T17:59:06.143147,Casa pareada en calle de la Virgen de la Paloma,367.260 €,San Martín de la Vega,5 habs.,2 baños,199 m²,https://www.pisos.com/comprar/casa_pareada-san_martin_de_la_vega_centro_urbano-34235809024_100200/
2025-04-09T17:59:06.225096,Piso en Prosperidad,619.900 €,Prosperidad (Distrito Chamartín. Madrid Capital),2 habs.,2 baños,87 m²,https://www.pisos.com/comprar/piso-chamartin_prosperidad28002-52562066443_100200/
2025-04-09T17:59:06.302591,Piso en Ciudad Jardín,1.150.000 €,Ciudad Jardín (Distrito Chamartín. Madrid Capital),3 habs.,2 baños,109 m²,https://www.pisos.com/venta/pisos-madrid/44/#
2025-04-09T17:59:06.378208,Piso en Rosas,609.000 €,Rosas (Distrito San Blas. Madrid Capital),3 habs.,2 baños,110 m²,https://www.pisos.com/comprar/piso-san_blas_rosas28022-51696802584_100200/
2025-04-09T17:59:06.458204,Chalet en calle de San José,380.000 €,Carlos Ruiz (Collado Villalba),5 habs.,3 baños,185 m²,https://www.pisos.com/venta/pisos-madrid/44/#
